start_x,start_y,end_x,end_y,prev_x,prev_y,prev_speed,next_x,next_y,next_speed,delta_start,delta_end
1151,161,458,319,1152,161,6.0,1152,163,67.0,1.0,711.7583859709698
1151,161,458,319,1152,163,67.0,1151,165,63.0,2.23606797749979,711.3170882243727
1151,161,458,319,1151,165,63.0,1137,175,424.0,4.0,709.9049232115523
1151,161,458,319,1137,175,424.0,1088,198,1441.0,19.79898987322333,694.1015775806881
1151,161,458,319,1088,198,1441.0,1028,220,1765.0,73.06161783043132,641.5146140190417
1151,161,458,319,1028,220,1765.0,921,254,3242.0,136.41847382227965,578.5334908196759
1151,161,458,319,921,254,3242.0,785,288,4250.0,248.09070921741508,467.54037258829317
1151,161,458,319,785,288,4250.0,707,304,2167.0,387.40805360756247,328.4661321963042
1151,161,458,319,707,304,2167.0,635,316,2323.0,466.460073318178,249.45139807184887
1151,161,458,319,635,316,2323.0,591,322,1333.0,538.7773194929423,177.02542190318317
1151,161,458,319,591,322,1333.0,561,325,857.0,582.6843056063892,133.0338302838793
1151,161,458,319,561,325,857.0,542,324,576.0,612.3691697007615,103.1746092796091
1151,161,458,319,542,324,576.0,507,319,1094.0,630.4363568196238,84.1486779456457
1151,161,458,319,507,319,1094.0,471,318,1059.0,663.0987860040161,49.0
1151,161,458,319,471,318,1059.0,458,319,394.0,697.8889596490261,13.038404810405298
1151,161,458,319,458,319,394.0,458,319,0.0,710.7833706552229,0.0
458,319,92,170,455,319,11.0,438,318,531.0,3.0,392.3901120058965
458,319,92,170,438,318,531.0,400,313,1118.0,20.024984394500787,376.3243282064023
458,319,92,170,400,313,1118.0,312,291,2588.0,58.309518948453004,339.5776788895289
458,319,92,170,312,291,2588.0,235,269,2333.0,148.66068747318505,251.0796686312932
458,319,92,170,235,269,2333.0,182,248,1656.0,228.53664913969487,173.92527130926086
458,319,92,170,182,248,1656.0,142,220,1176.0,284.98596456667826,119.09659944767525
458,319,92,170,142,220,1176.0,128,202,545.0,331.14498335321343,70.71067811865476
458,319,92,170,128,202,545.0,123,191,324.0,350.1271197722336,48.16637831516918
458,319,92,170,123,191,324.0,116,184,212.0,358.62096982747676,37.44329045369811
458,319,92,170,116,184,212.0,105,177,324.0,367.68056788467896,27.784887978899608
458,319,92,170,105,177,324.0,96,172,273.0,380.4904729424904,14.7648230602334
458,319,92,170,96,172,273.0,92,170,0.0,390.7083311115851,4.47213595499958
91,169,796,487,91,170,13.0,99,189,475.0,1.0,772.9902974811521
91,169,796,487,99,189,475.0,120,220,912.0,21.540659228538015,758.032321210646
91,169,796,487,120,220,912.0,175,274,1667.0,58.66856057549052,726.8184092330079
91,169,796,487,175,274,1667.0,270,333,2794.0,134.46560898608982,656.5135185203729
91,169,796,487,270,333,2794.0,422,408,4606.0,242.76943794472976,548.0802860895473
91,169,796,487,422,408,4606.0,533,447,3265.0,408.2670694533175,382.2525343277661
91,169,796,487,533,447,3265.0,648,479,3594.0,522.1570644930508,266.02443496791795
91,169,796,487,648,479,3594.0,723,496,2206.0,637.4550964577819,148.21605850919124
91,169,796,487,723,496,2206.0,759,500,1091.0,711.5848508786567,73.55270219373317
91,169,796,487,759,500,1091.0,770,498,324.0,745.5098926238337,39.21734310225516
91,169,796,487,770,498,324.0,772,496,49.0,754.507786573472,28.231188426986208
91,169,796,487,772,496,49.0,785,492,310.0,755.4402689822671,25.632011235952593
91,169,796,487,785,492,310.0,792,489,212.0,765.4835073337636,12.083045973594572
91,169,796,487,792,489,212.0,795,487,88.0,770.584842830431,4.47213595499958
91,169,796,487,795,487,88.0,796,487,0.0,772.4894821290449,1.0
796,487,1157,727,796,488,5.0,796,489,22.0,1.0,432.9457240809753
796,487,1157,727,796,489,22.0,804,502,394.0,2.0,432.3944958021552
796,487,1157,727,804,502,394.0,825,525,697.0,17.0,418.6096033298806
796,487,1157,727,825,525,697.0,878,570,1606.0,47.80167361086848,388.6232108353797
796,487,1157,727,878,570,1606.0,937,611,1686.0,116.67476162392619,320.14059411452337
796,487,1157,727,937,611,1686.0,1035,667,3063.0,187.76847445724215,248.70866490735702
796,487,1157,727,1035,667,3063.0,1094,697,1686.0,299.20060160367325,135.95587519485872
796,487,1157,727,1094,697,1686.0,1144,718,1563.0,364.5600087777045,69.77822009767804
796,487,1157,727,1144,718,1563.0,1158,725,424.0,417.6900764921283,15.811388300841896
796,487,1157,727,1158,725,424.0,1159,726,20.0,433.22973120505014,2.23606797749979
796,487,1157,727,1159,726,20.0,1157,727,19.0,434.6147719532782,2.23606797749979
796,487,1157,727,1157,727,19.0,1157,727,0.0,433.4985582444306,0.0
1157,727,789,762,1158,729,7.0,1154,740,297.0,2.23606797749979,370.4726710568541
1157,727,789,762,1154,740,297.0,1135,768,824.0,13.341664064126334,365.66241261578966
1157,727,789,762,1135,768,824.0,1099,800,1091.0,46.52956049652737,346.0520192109851
1157,727,789,762,1099,800,1091.0,1028,838,2088.0,93.23625904121208,312.3203483604615
1157,727,789,762,1028,838,2088.0,951,858,2265.0,170.182255244194,250.79274311670184
1157,727,789,762,951,858,2265.0,899,858,1576.0,244.12496799794977,188.30825791770258
1157,727,789,762,899,858,1576.0,869,844,909.0,289.35272592460575,146.0
1157,727,789,762,869,844,909.0,858,822,647.0,310.85848870506976,114.56002793295748
1157,727,789,762,858,822,647.0,856,797,735.0,313.72918257631056,91.43850392476902
1157,727,789,762,856,797,735.0,854,777,606.0,309.03236076501764,75.59100475585703
1157,727,789,762,854,777,606.0,848,764,419.0,307.0977043222564,66.70832032063167
1157,727,789,762,848,764,419.0,841,759,200.0,311.20732639190874,59.033888572581766
1157,727,789,762,841,759,200.0,827,757,438.0,317.6161204976851,52.08646657242167
1157,727,789,762,827,757,438.0,810,758,500.0,331.3608305156178,38.3275357934736
1157,727,789,762,810,758,500.0,793,761,500.0,348.38197427536346,21.37755832643195
1157,727,789,762,793,761,500.0,789,762,0.0,365.5844635648512,4.123105625617661
592,731,730,335,592,731,0.0,591,728,94.0,0.0,419.35665012015727
592,731,730,335,591,728,94.0,590,726,65.0,3.1622776601683795,416.8572897287512
592,731,730,335,590,726,65.0,590,722,125.0,5.385164807134504,415.3083192039379
592,731,730,335,590,722,125.0,591,709,394.0,9.219544457292887,411.54465128342997
592,731,730,335,591,709,394.0,596,688,636.0,22.02271554554524,398.9949874371857
592,731,730,335,596,688,636.0,604,663,758.0,43.18564576337837,377.5778065511796
592,731,730,335,604,663,758.0,613,641,647.0,69.05070600652827,351.3687521678614
592,731,730,335,613,641,647.0,627,608,1000.0,92.41753080449618,327.6049450176233
592,731,730,335,627,608,1000.0,638,583,735.0,127.88275880665071,291.78416680827627
592,731,730,335,638,583,735.0,651,560,676.0,154.983870128475,264.51464987784703
592,731,730,335,651,560,676.0,662,532,848.0,180.89223311131963,238.4659304806454
592,731,730,335,662,532,848.0,669,499,1000.0,210.95260131128984,208.40585404445815
592,731,730,335,669,499,1000.0,675,464,1061.0,244.44426767670376,174.9771413642365
592,731,730,335,675,464,1061.0,694,414,1471.0,279.6032903955173,140.2355161861645
592,731,730,335,694,414,1471.0,716,361,1606.0,333.00600595184466,86.81589716175259
592,731,730,335,716,361,1606.0,727,338,676.0,390.2255757891838,29.5296461204668
592,731,730,335,727,338,676.0,730,332,90.0,415.5406117336788,4.242640687119285
592,731,730,335,730,332,90.0,730,335,88.0,422.19071519871204,3.0
592,731,730,335,730,335,88.0,730,335,0.0,419.35665012015727,0.0
730,335,1111,196,731,335,2.0,762,324,912.0,1.0,404.6245172996812
730,335,1111,196,762,324,912.0,819,303,1676.0,33.83784863137726,371.7324306540929
730,335,1111,196,819,303,1676.0,874,283,1667.0,94.57801012920498,310.98713799769916
730,335,1111,196,874,283,1667.0,943,260,2091.0,153.1012736720371,252.46385879963097
730,335,1111,196,943,260,2091.0,1000,241,1676.0,225.81851119870575,179.77764043395385
730,335,1111,196,1000,241,1676.0,1057,223,1676.0,285.8950856520622,119.77478866606278
730,335,1111,196,1057,223,1676.0,1085,213,875.0,345.6486655550691,60.37383539249432
730,335,1111,196,1085,213,875.0,1096,208,324.0,375.37847567488467,31.064449134018133
730,335,1111,196,1096,208,324.0,1100,206,118.0,387.40805360756247,19.209372712298546
730,335,1111,196,1100,206,118.0,1102,204,61.0,391.84308083721476,14.866068747318506
730,335,1111,196,1102,204,61.0,1105,202,91.0,394.3919370372574,12.041594578792296
730,335,1111,196,1105,202,91.0,1107,200,61.0,397.88691860879266,8.48528137423857
730,335,1111,196,1107,200,61.0,1110,197,88.0,400.442255512577,5.656854249492381
730,335,1111,196,1110,197,88.0,1111,196,0.0,404.2820797413608,1.4142135623730951
1111,196,412,337,1111,197,4.0,1110,198,20.0,1.0,712.8821782033831
1111,196,412,337,1110,198,20.0,1105,202,152.0,2.23606797749979,711.7056976025975
1111,196,412,337,1105,202,152.0,1095,208,294.0,8.48528137423857,706.0269116683868
1111,196,412,337,1095,208,294.0,1061,220,1030.0,20.0,695.0755354635926
1111,196,412,337,1061,220,1030.0,1010,232,1500.0,55.46169849544819,659.4619018563544
1111,196,412,337,1010,232,1500.0,874,258,4387.0,107.2240644631605,607.1482520768712
1111,196,412,337,874,258,4387.0,720,276,4529.0,244.97550897997945,468.70566456999427
1111,196,412,337,720,276,4529.0,605,294,3382.0,399.10023803550905,313.9824835878588
1111,196,412,337,605,294,3382.0,547,308,1758.0,515.4027551342737,197.7321420508057
1111,196,412,337,547,308,1758.0,533,314,412.0,575.0130433303231,138.07968713753664
1111,196,412,337,533,314,412.0,532,317,91.0,589.9220287461725,123.1665539016173
1111,196,412,337,532,317,91.0,526,322,176.0,591.5082417008236,121.6552506059644
1111,196,412,337,526,322,176.0,489,328,1121.0,598.4154075556544,114.9826073804208
1111,196,412,337,489,328,1121.0,439,332,1515.0,635.8521840805456,77.52418977325722
1111,196,412,337,439,332,1515.0,412,337,844.0,685.6238035541065,27.459060435491963
1111,196,412,337,412,337,844.0,412,337,0.0,713.0792382337323,0.0
412,337,108,202,411,336,3.0,401,332,286.0,1.4142135623730951,331.30801378777426
412,337,108,202,401,332,286.0,358,319,1303.0,12.083045973594572,320.5448486561592
412,337,108,202,358,319,1303.0,290,297,2000.0,56.92099788303083,276.0235497199469
412,337,108,202,290,297,2000.0,187,260,3121.0,128.39003076563228,205.30221625691235
412,337,108,202,187,260,3121.0,135,238,1576.0,237.81084920583416,98.00510190801293
412,337,108,202,135,238,1576.0,109,224,743.0,294.15982050579237,45.0
412,337,108,202,109,224,743.0,106,218,182.0,323.3852192045889,22.02271554554524
412,337,108,202,106,218,182.0,107,212,182.0,328.3245345690754,16.1245154965971
412,337,108,202,107,212,182.0,108,207,152.0,329.6209944769902,10.04987562112089
412,337,108,202,108,207,152.0,108,205,59.0,330.6297022349928,5.0
412,337,108,202,108,205,59.0,108,202,45.0,331.42118218363777,3.0
412,337,108,202,108,202,45.0,108,202,0.0,332.62741919450957,0.0
108,202,783,478,108,204,9.0,119,219,385.0,2.0,728.4922786138505
108,202,783,478,119,219,385.0,147,240,875.0,20.248456731316587,712.7250521765037
108,202,783,478,147,240,875.0,203,268,1647.0,54.45181356024793,679.0728974123471
108,202,783,478,203,268,1647.0,374,333,5029.0,115.67627241573788,616.8468205316454
108,202,783,478,374,333,5029.0,474,384,2941.0,296.5080100098478,433.9423924900631
108,202,783,478,474,384,2941.0,570,422,2909.0,408.7542048713383,322.981423614424
108,202,783,478,570,422,2909.0,623,437,1656.0,511.7069473829723,220.238507078122
108,202,783,478,623,437,1656.0,670,449,1343.0,566.0830327787612,165.1696097955069
108,202,783,478,670,449,1343.0,693,457,719.0,613.8835394437613,116.66190466471906
108,202,783,478,693,457,719.0,700,460,206.0,638.1614215854794,92.41753080449618
108,202,783,478,700,460,206.0,703,461,45.0,645.7770513110543,84.92938243034621
108,202,783,478,703,461,45.0,718,466,455.0,648.9268063503002,81.78630692236935
108,202,783,478,718,466,455.0,747,473,853.0,664.6773653435176,66.09841147864296
108,202,783,478,747,473,853.0,772,477,758.0,694.090772161682,36.345563690772494
108,202,783,478,772,477,758.0,777,477,152.0,718.6939543366146,11.045361017187261
108,202,783,478,777,477,152.0,782,478,147.0,723.3159752141522,6.082762530298219
108,202,783,478,782,478,147.0,783,478,0.0,728.3213576437258,1.0
784,478,1182,744,786,479,5.0,808,490,667.0,2.23606797749979,476.48819502690725
784,478,1182,744,808,490,667.0,852,509,1333.0,26.832815729997478,452.0973346526166
784,478,1182,744,852,509,1333.0,994,572,4176.0,74.73285756613352,405.123437979093
784,478,1182,744,994,572,4176.0,1126,651,4000.0,230.07824755939012,254.80973293812778
784,478,1182,744,1126,651,4000.0,1232,746,3118.0,383.2662260100673,108.55873986004075
784,478,1182,744,1232,746,3118.0,1261,774,906.0,522.0421438926171,50.039984012787215
784,478,1182,744,1261,774,906.0,1266,778,74.0,561.3777694209132,84.50443775329198
784,478,1182,744,1266,778,74.0,1257,774,273.0,567.7358540730011,90.62008607367353
784,478,1182,744,1257,774,273.0,1247,766,294.0,557.9829746506608,80.77747210701756
784,478,1182,744,1247,766,294.0,1234,758,394.0,545.2641561665318,68.62215385719105
784,478,1182,744,1234,758,394.0,1209,749,735.0,530.0,53.85164807134504
784,478,1182,744,1209,749,735.0,1192,745,515.0,504.04960073389606,27.459060435491963
784,478,1182,744,1192,745,515.0,1183,744,265.0,487.59922067205974,10.04987562112089
784,478,1182,744,1183,744,265.0,1182,744,0.0,479.5383196367106,1.0
1182,744,751,748,1179,744,11.0,1132,744,1175.0,3.0,428.01869118065395
1182,744,751,748,1132,744,1175.0,1041,756,2600.0,50.0,381.02099679676445
1182,744,751,748,1041,756,2600.0,982,758,1844.0,141.50971698084905,290.1103238424996
1182,744,751,748,982,758,1844.0,934,760,1455.0,200.48940121612415,231.21634890292685
1182,744,751,748,934,760,1455.0,906,760,800.0,248.51559307214507,183.3930205869351
1182,744,751,748,906,760,800.0,902,760,125.0,276.4633791300396,155.46382215808282
1182,744,751,748,902,760,125.0,892,761,294.0,280.4567702873297,151.47607071745688
1182,744,751,748,892,761,294.0,879,761,382.0,290.49784852903815,141.59802258506295
1182,744,751,748,879,761,382.0,856,759,719.0,303.4765229799498,128.65846260545786
1182,744,751,748,856,759,719.0,832,757,706.0,326.3449095665505,105.57461816175325
1182,744,751,748,832,757,706.0,808,753,727.0,350.2413453605956,81.49846624323675
1182,744,751,748,808,753,727.0,784,750,727.0,374.1082730975085,57.21887800367987
1182,744,751,748,784,750,727.0,759,748,758.0,398.0452235613436,33.06055050963308
1182,744,751,748,759,748,758.0,751,748,0.0,423.01891210677564,8.0
571,702,722,340,571,702,0.0,571,701,10.0,0.0,392.23079940259663
571,702,722,340,571,701,10.0,572,700,27.0,1.0,391.3080627842979
571,702,722,340,572,700,27.0,572,698,63.0,2.23606797749979,390.0
571,702,722,340,572,698,63.0,572,696,57.0,4.123105625617661,388.1546083714581
571,702,722,340,572,696,57.0,572,695,33.0,6.082762530298219,386.3107557394694
571,702,722,340,572,695,33.0,573,694,19.0,7.0710678118654755,385.3894134508627
571,702,722,340,573,694,19.0,574,691,88.0,8.246211251235321,384.0794188706289
571,702,722,340,574,691,88.0,578,684,206.0,11.40175425099138,380.92650209718937
571,702,722,340,578,684,206.0,590,662,667.0,19.313207915827967,372.9235846658133
571,702,722,340,590,662,667.0,608,631,939.0,44.28317965096906,348.0057470789814
571,702,722,340,608,631,939.0,637,588,1303.0,80.06247560499239,312.5331982366033
571,702,722,340,637,588,1303.0,665,545,1265.0,131.7269904006009,262.16216355530787
571,702,722,340,665,545,1265.0,687,506,1182.0,182.98907071188705,212.77687844312408
571,702,722,340,687,506,1182.0,695,487,576.0,227.75425352778814,169.64963896218583
571,702,722,340,695,487,576.0,700,471,471.0,248.1954874690513,149.4590244849738
571,702,722,340,700,471,471.0,701,461,303.0,264.5789107241921,132.83448347473634
571,702,722,340,701,461,303.0,703,453,242.0,273.82658746002005,122.8087944733601
571,702,722,340,703,453,242.0,708,438,441.0,281.82441342083905,114.58621208504974
571,702,722,340,708,438,441.0,712,426,375.0,297.4306641891518,98.99494936611666
571,702,722,340,712,426,375.0,717,404,647.0,309.9306374013386,86.57944328765345
571,702,722,340,717,404,647.0,718,390,424.0,331.84333653096,64.19501538281614
571,702,722,340,718,390,424.0,718,377,382.0,344.89563638874876,50.15974481593781
571,702,722,340,718,377,382.0,719,358,559.0,356.6987524508601,37.21558813185679
571,702,722,340,719,358,559.0,720,347,333.0,374.4863148367374,18.24828759089466
571,702,722,340,720,347,333.0,722,341,167.0,385.0012986991083,7.280109889280518
571,702,722,340,722,341,167.0,722,340,0.0,391.3080627842979,1.0
722,340,1170,183,723,339,4.0,734,335,275.0,1.4142135623730951,473.4395420748039
722,340,1170,183,734,335,275.0,765,329,939.0,13.0,461.7358552246078
722,340,1170,183,765,329,939.0,822,319,1676.0,44.384682042344295,430.5124853009492
722,340,1170,183,822,319,1676.0,924,297,3091.0,102.18121158021175,373.6308338453881
722,340,1170,183,924,297,3091.0,1002,276,2294.0,206.52602741543257,271.1309646646801
722,340,1170,183,1002,276,2294.0,1058,258,1647.0,287.22116913625985,192.02343606966312
722,340,1170,183,1058,258,1647.0,1076,248,529.0,345.8612438536587,134.79243302203577
722,340,1170,183,1076,248,529.0,1085,239,281.0,365.75948381415895,114.28473213863697
722,340,1170,183,1085,239,281.0,1098,229,406.0,376.7890656587582,101.78899744078434
722,340,1170,183,1098,229,406.0,1122,218,706.0,392.0420895771269,85.44003745317531
722,340,1170,183,1122,218,706.0,1151,205,879.0,418.1913437650282,59.405386961116584
722,340,1170,183,1151,205,879.0,1168,193,500.0,449.73992484546,29.068883707497267
722,340,1170,183,1168,193,500.0,1171,185,242.0,469.6008943773425,10.198039027185569
722,340,1170,183,1171,185,242.0,1170,183,0.0,475.0010526304126,2.23606797749979
1170,183,444,355,1169,183,6.0,1164,186,135.0,1.0,745.1234796998415
1170,183,444,355,1164,186,135.0,1135,197,853.0,6.708203932499369,739.5681172143645
1170,183,444,355,1135,197,853.0,1036,227,3000.0,37.69615364994153,708.8335488674334
1170,183,444,355,1036,227,3000.0,912,262,3647.0,141.03900169811186,605.6797833839264
1170,183,444,355,912,262,3647.0,790,297,3697.0,269.82401672201087,477.1509195212768
1170,183,444,355,790,297,3697.0,689,327,3061.0,396.7316473386009,350.8275929855005
1170,183,444,355,689,327,3061.0,623,343,2000.0,502.09262093761146,246.59480935331953
1170,183,444,355,623,343,2000.0,550,351,2147.0,569.9201698483745,179.4017837146554
1170,183,444,355,550,351,2147.0,516,353,1030.0,642.3581555487561,106.07544484940895
1170,183,444,355,516,353,1030.0,496,354,588.0,675.7336753485059,72.02777242147643
1170,183,444,355,496,354,588.0,480,354,500.0,695.3538667469967,52.009614495783374
1170,183,444,355,480,354,500.0,470,355,294.0,710.8734064515285,36.013886210738214
1170,183,444,355,470,355,294.0,463,356,212.0,720.8217532788533,26.0
1170,183,444,355,463,356,212.0,454,356,273.0,727.8585027325023,19.026297590440446
1170,183,444,355,454,356,273.0,444,355,294.0,736.6036926326124,10.04987562112089
1170,183,444,355,444,355,294.0,444,355,0.0,746.096508502754,0.0
1104,740,789,759,1104,741,6.0,1067,745,1028.0,1.0,315.5138665732459
1104,740,789,759,1067,745,1028.0,1003,752,2000.0,37.33630940518894,278.3522947633089
1104,740,789,759,1003,752,2000.0,920,756,2441.0,101.71037311896953,214.11445537375565
1104,740,789,759,920,756,2441.0,834,760,2529.0,184.69434208984313,131.03434664239754
1104,740,789,759,834,760,2529.0,797,761,1156.0,270.7397274136177,45.0111097397076
1104,740,789,759,797,761,1156.0,789,759,92.0,307.7174028227848,8.246211251235321
1104,740,789,759,789,759,92.0,789,759,0.0,315.5724956329369,0.0
599,698,737,330,599,697,4.0,597,696,49.0,1.0,392.08800032645735
599,698,737,330,597,696,49.0,595,693,91.0,2.8284271247461903,391.86222068477076
599,698,737,330,595,693,91.0,594,686,206.0,6.4031242374328485,389.7858386344994
599,698,737,330,594,686,206.0,595,675,324.0,13.0,383.6469731406726
599,698,737,330,595,675,324.0,597,659,471.0,23.345235059857504,373.0804202849568
599,698,737,330,597,659,471.0,603,628,939.0,39.05124837953327,357.5485980954198
599,698,737,330,603,628,939.0,615,583,1364.0,70.11419257183242,326.7414880299103
599,698,737,330,615,583,1364.0,632,534,1485.0,116.1077086157504,280.87897749742683
599,698,737,330,632,534,1485.0,655,479,1667.0,167.28717822953436,229.43626565998673
599,698,737,330,655,479,1667.0,680,428,1500.0,226.04645540242387,170.07351351694948
599,698,737,330,680,428,1500.0,694,394,1030.0,281.88827574058485,113.37107214805724
599,698,737,330,694,394,1030.0,700,386,235.0,318.498037670564,77.10382610480494
599,698,737,330,700,386,235.0,701,385,21.0,327.9405433916337,67.11929677819934
599,698,737,330,701,385,21.0,702,385,22.0,329.20054677961883,65.73431371817918
599,698,737,330,702,385,22.0,709,376,220.0,329.51176003293114,65.19202405202648
599,698,737,330,709,376,220.0,721,361,469.0,340.2704806473815,53.85164807134504
599,698,737,330,721,361,469.0,733,341,588.0,358.4034040016919,34.88552708502482
599,698,737,330,733,341,588.0,737,331,278.0,381.3200755271088,11.704699910719626
599,698,737,330,737,331,278.0,737,330,0.0,392.08800032645735,1.0
1114,197,423,330,1087,211,121.0,1004,236,1804.0,30.4138126514911,674.5791280494824
1114,197,423,330,1004,236,1804.0,852,261,4606.0,116.70903992407786,588.5550101732208
1114,197,423,330,852,261,4606.0,678,298,5273.0,269.7035409482048,434.5135210784585
1114,197,423,330,678,298,5273.0,574,318,3152.0,447.54552841023894,257.0
1114,197,423,330,574,318,3152.0,500,328,2242.0,553.3904588985972,151.47607071745688
1114,197,423,330,500,328,2242.0,457,331,1303.0,627.8192415018832,77.02596964660685
1114,197,423,330,457,331,1303.0,446,332,324.0,670.5259129966566,34.0147027033899
1114,197,423,330,446,332,324.0,443,331,91.0,681.5049522930849,23.08679276123039
1114,197,423,330,443,331,91.0,438,331,147.0,684.249223602044,20.024984394500787
1114,197,423,330,438,331,147.0,430,330,235.0,689.1531034537971,15.033296378372908
1114,197,423,330,430,330,235.0,423,330,212.0,696.8105911939055,7.0
1114,197,423,330,423,330,212.0,423,330,0.0,703.6831673416666,0.0
423,330,83,190,422,330,5.0,412,327,323.0,1.0,366.77104574925215
423,330,83,190,412,327,323.0,384,319,824.0,11.40175425099138,356.384623686264
423,330,83,190,384,319,824.0,322,296,1824.0,40.52159917870962,327.47824355214806
423,330,83,190,322,296,1824.0,251,263,2219.0,106.56922632730333,261.45171638373307
423,330,83,190,251,263,2219.0,202,236,1441.0,184.58873205046942,183.17477992343814
423,330,83,190,202,236,1441.0,182,223,606.0,240.160363090998,127.58134659894448
423,330,83,190,182,223,606.0,163,211,559.0,263.68541863364385,104.35516278555652
423,330,83,190,163,211,559.0,140,205,719.0,285.9388046418324,82.71033792700887
423,330,83,190,140,205,719.0,108,198,941.0,309.37679292409763,58.9406481131655
423,330,83,190,108,198,941.0,85,191,697.0,341.5391632009424,26.248809496813376
423,330,83,190,85,191,697.0,83,190,59.0,365.4654566439898,2.23606797749979
423,330,83,190,83,190,59.0,83,190,0.0,367.6955262170047,0.0
818,474,1142,761,817,474,8.0,819,480,171.0,1.0,433.58274873431026
818,474,1142,761,819,480,171.0,835,504,727.0,6.082762530298219,428.12381386697
818,474,1142,761,835,504,727.0,862,543,1147.0,34.48187929913333,400.37232671602067
